text,diagnosis
okay ,control
it's Billy's fourth birthday and he's really excited ,control
he's getting  he's gotten all cleaned up and is just waiting for the friends to arrive with their mothers ,control
and all of the sudden they realize that something's been into the cake ,control
there's a big section missing ,control
and there's prints that go under the couch ,control
the mother realizes that their dog Rex has taken a big chunk out_of the cake and then escaped to under the couch where he thinks he's safe ,control
but the mother grabs a broom ,control
and she's ready to swat him right out_of the house ,control
the friends arrive ,control
and they say  see the state of the house with the cake messed up and the living room messed up and the dog under the couch and the mother with the broom and think ,control
 oh_my  what's happened here ,control
they're all wondering what's gonna happen to that dog ,control
is he going to live through Billy's fourth birthday or not ,control
the end ,control
okay  peanut butter and jelly sandwich ,control
first you pick out the bread ,control
white is always the tastiest but wheat is better for you ,control
and take the bread ,control
and you first put some butter on one side of one piece ,control
and then you spread some peanut butter over that ,control
and then you pick a good jam maybe strawberry ,control
and put that over the peanut butter ,control
and then slap one more piece of bread on top of that ,control
and you've got a peanut butter jelly sandwich ,control
okay ,control
well  uh I remember when I was young ,control
I think it was probably in the the fall because we were playing football down in the next block on the corner house the Larsons ,control
they had three kids ,control
Christine was the oldest ,control
and she was their natural daughter ,control
and then Joanne a year older than us was a their adopted daughter ,control
and Bruce Larson was my buddy ,control
and we were playing a little game of football in his front yard ,control
and we had some older kids with us who joined in our games ,control
my brother was three years older but he didn't play a_lot in the neighborhood games ,control
but one of them was uh a jock ,control
his parents were phy ,control
and he tackled me right at  at the  at the goal line or the ,control
and uh I got hurt ,control
I had the football in my hand ,control
it was a little fake football ,control
and he landed here points,control
I had a sweatshirt on ,control
and I just got up ,control
and I was kind_of crying a little bit ,control
I felt kind_of sick to my stomach ,control
and I just said ,control
 well  I can't  I gotta go home ,control
 I don't feel good ,control
so  when I went home I pulled off my or  my mom helped me out of my sweatshirt because my arm was hurting a_lot ,control
and the  the wrist points,control
I_mean you_know you could tell it was broken you_know ,control
we're taking you to the hospital ,control
so  I went down to the Vista hospital the hospital I was born at and uh got checked in ,control
and the next thing I remember I'm on the operating table ,control
and they're telling me to to count back from a hundred ,control
seems like I made it maybe to ninety seven or so ,control
and next thing I know I'm waking up in my hospital room with I think my dad was there ,control
and I have a points,control
and I had that for the next six weeks or so in school ,control
and I remember I would still play uh tetherball ,control
because I was big into tetherball ,control
but that's  that's that illness ,control
um a little bit with my dad ,control
but it was over the phone ,control
and um he had a stroke around the end ,control
okay ,control
um just he slurred his speech and just had a little difficulty saying his words and stuff ,control
and just by being patient ,control
it wasn't that bad ,control
so  I just listened and tried to be patient with him ,control
and it  it wa wasn't terribly difficult ,control
and he recovered quite well from his stroke ,control
so  shrugs ,control
hm,control
I guess in uh the army in my airborne training ,control
um one of the first things we hadta do was it was called the thirty four foot tower where we were connected to harnesses ,control
but you hadta go  ges,control
but just that jumping out into nothing was scary ,control
but I was excited and I did it ,control
but we looked back and there were some guys that couldn't  couldn't get past that leap to  to do the jump ,control
and they'd wash out_of the program at that point ,control
uh one day the uh paramedics or  the rescue team was called out to um a popular rafting area  river rafting area where young Sally a thirteen year old who was out with her family rafting had fallen out_of the raft and was caught in the river ,control
and uh Joe the fire rescue man climbed out on a branch and rescued Sally ,control
and everybody lived happily every after ,control
alright ,control
Billy was playing soccer with his friend Joe outside their house ,control
and he kicked it ,control
and the ball apparently flew out into his next door neighbor mister Smith's window crashing though the window and breaking the lamp ,control
mister Smith was startled ,control
but he had kids of his own and wasn't too upset ,control
he knew the window could be fixed and luckily he hadn't got hurt by the broken glass ,control
the end ,control
okay ,control
Joey was ready to go off to his friend's house with his backpack all packed for an overnight trip ,control
his mother said ,control
 it looks like rain out there  Joey ,control
 you better take this umbrella ,control
Joey said ,control
 no  no  it's not gonna rain  Mom ,control
 I don't need it ,control
so  Joey hopped out into the  to walk over to his friend's house ,control
sure enough it started raining ,control
he ran home all wet and said ,control
 Mom  you were right ,control
 give me the umbrella ,control
and then off goes Joey ,control
I'm singing in the rain ,control
I'm singing in the rain ,control
the end ,control
the story of Cinderella starts where her father must leave to a foreign post for twenty years ,control
so  he takes his daughter over to his sister's house who has two children of her own to take care of her and bring her up ,control
and once the father's gone the sister takes advantage of Cinderella by making her do all the work and treating her like a second class citizen in her own home ,control
treating her two little daughters like princesses but dumping all the work on Cinderella ,control
and she grows up finding solace in the animals around the house because they're the only ones that treat her well and love her ,control
and she loves them back ,control
and she grows up to a fine beautiful young lady whereas her cousins are spoiled brats ,control
and she is working one day when she hears her aunt reading a invitation to the prince's ball ,control
and she wishes she could go ,control
but no she can't because she doesn't have any good dresses to wear ,control
but the little animals that live around the house the mice help make her a dress ,control
but then the stepmother finds out about it and destroys it ,control
but here comes a little old lady which turns out to be cinderell Cinderella's fairy godmother and provides her with the dress and makes a coach out_of a pumpkin and makes horses to carry the coach out_of her little mice friends ,control
and she gets to the ball ,control
and she wins the heart of the prince ,control
but she's gotta run away from the  the castle quickly at midnight because the spell will stop then ,control
but one of her slippers falls behind ,control
and the prince finds it and looks through the whole kingdom to find a girl that fits the slipper ,control
and sure enough she  he finds Cinderella despite the efforts of the evil stepmother to keep him away from Cinderella ,control
and she goes to live happily ever after with the prince ,control
but she's still benel benevolent and brings her stepmother and her two cousins to live in the castle albeit not quite in the high level that she gets to live for the rest of her life ,control
the end ,control
