text,diagnosis
well  I'd like to say that being a European I was not brought up to enjoy peanut butter and jelly sandwiches ,control
but I have learned to make them for various visits that I have from my grandchildren ,control
uh I would get two slices of wheat bread which I uh enjoy very much ,control
I  first I would uh get the peanut butter jar out_of the cupboard ,control
not the fridge because you don't needta put peanut butter in the fridge ,control
and I would take a knife out_of the drawer ,control
I would put ges,control
put the jelly ges,control
clap it together hands,control
and hands,control
okay  the little girl's points,control
and points,control
points,control
an and she suddenly saw her cat in the tree ,control
and she called her father points,control
the dog points,control
the mother in  b in meantime had obviously called points,control
and  points,control
and he ,control
uh we were living in LA ,control
and we lost our house in an earthquake ,control
and uh in which time we decided to move to Arizona ,control
um shortly after we arrived in Arizona I was diagnosed with breast cancer ,control
it was a very hard time for me because I knew noone here ,control
I had no friends ,control
ah luckily I had a wonderful doctor who uh performed an operation on me ,control
and put me on a drug which I hadta take called Tamoxifen ,control
uh I live in the Lakes_in_Tempe which is a very pleasant place to live ,control
and over the years  over the five years that I was taking this horrible medication I got to know very many friends who were extremely good very supportive to me ,control
and uh I feel very grateful to my friends for the support that I got at that time ,control
and also grateful for the knowledge that it's been eleven years since I was diagnosed with breast cancer ,control
and up until now touch wood touches,control
I could remember when I,control
I was  I was an actress for many years in London and in Sydney_Australia ,control
and when I left with my German husband ,control
when I left Australia to come back to Germany my  my  laughs my German  uh m my gift to the German land which is not very large ,control
and um I already had one child who was born in Australia ,control
and I realized that Germany was going to be my future home ,control
and I hadta do all I could to learn the language as soon as I could which wasn't very e easy because I had a sister inlaw who was not very kind at that time ,control
and every time I made a mistake in Germany she useta  she useta laugh and make fun of me ,control
and I useta be very resentful about that ,control
but because I was s I guess  so ambitious at that time and because I was good at dialects ,control
and I  I think this has something to do with musical ability because I'm able to hear ges,control
I learned  t I had a good working knowledge of German in about a year I would say ,control
and that's  um that's all I could say about laughs language difficulties ,control
very much so ,control
um I was uh four years old eh when the second world war started ,control
and I was living in Cardiff that time which is the capital of Wales ,control
and uh we realized when the bombing started that Cardiff was going to be very badly hit ,control
and my parents had decided to send me to,control
and about two days before I was due to s uh depart points to  to live with my grandparents our house was flattened ,control
luckily we were in the garden at that time in what they ges,control
and um w we heard obviously what was going on outside ,control
and I  I can't remember being terribly scared at that time because I was with my parents ,control
however  when our house was destroyed in an earthquake in LA in two  th in,control
and I had a nervous breakdown at that time ,control
place in ,control
uh eh this story took place in New_Orleans at the time of Katrina ,control
