text,diagnosis
uh take the bread out_of the cupboard  loaf of bread out_of the cupboard ,control
take out two slices ,control
put them on a  plate ,control
take out the peanut butter out_of the cupboard ,control
take out the jelly out_of the refrigerator ,control
uh get out your uh knife a,control
and on the other half take out a  another knife or a spoon and uh put uh the peanut butter on the other half of the bread ,control
and then put each uh piece of bread together ,control
and have your lunch laughs ,control
today was Samuel's seventh birthday party ,control
and it was going to be a surprise ,control
when they  when all the guests arrived they noticed that half of the birthday cake was eaten by the dog ,control
mommy took the broom out and punished the dog and as  and then he ran under the couch ,control
little Samuel was upset but the birthday party continued on ,control
uh alright ,control
my most scariest experience of being hurt or injured was uh when I lived in Florida ,control
and I was traveling down um one of the main streets in South_Beach on my moped ,control
and I was struck by a taxicab on my left side ,control
uh I was th uh supposedly thrown about twenty nine feet ,control
um and I woke up in the hospital um severely bruised ,control
and I did not remember really being hit ,control
and it was  it was um very scary time for me because I did not know  I  I didn't even see him come out_of anywhere ,control
so ,control
yeah ,control
yes ,control
uh usually when I'm having a problem  ca a difficult communicating I feel that the person is uh interrupting or they are um being defensive in some  some way ,control
and what I usually try to do is uh kind_of change my tonalogy ,control
no ,control
yes ,control
alright ,control
um I remember I was living in Dallas Texas at the time ,control
and I was um driving down the tollway ,control
and I noticed a car behind me um with its a fr uh bright lights on its bright headlights ,control
and it kept getting closer and closer to the back of me ,control
and  um and then it bumped me the ca back of the car did ,control
and I remember my father saying ,control
 don't pull over because you never know if it's a predator or something ,control
and I tried to speed up a little quicker ,control
and they kept coming behind me um behind the car ,control
and um to  um to my surprise I realized that I was getting closer to the tollbooth ,control
so  I pulled up to where there was a gentleman in the tollbooth ,control
and I said ,control
 um I believe two men are trying to frighten me and they're behind me ,control
and he said he would radio for the  tru the trooper ,control
yes laughs ,control
uh a  a little girl and her family were traveling down the Grand_Canyon river ,control
and suddenly um they took a wrong turn ,control
and the water got um very um abrupt ,control
and the little girl fell out_of  of the boat ,control
and um she know  she knew how to swim but she got caught under um a tide and luckily um was going ne near a branch ,control
uh one of the um state uh rescuers um quickly jumped in the water um to  to get her out and told her to hold onto the branch and he would rescue her with the safety belt ,control
nods ,control
uh Robert enjoys playing soccer outside in his front yard ,control
he uh is practicing for the state championship ,control
and he,control
um he accidentally kicked the ball into his neighbor's window ,control
and it crashed through hitting mister Phillips while he was watching tv ,control
rebroke his lamp ,control
mister Phillips angrily grabbed the soccer ball and looked outside to see where Robert was ,control
he was going to go tell him to not kick the ball anymore near his house ,control
alright ,control
uh every morning mommy gets Billy ready for school ,control
today she told Billy that she heard on the news that it was going to rain outside ,control
Billy said ,control
 no  Mom ,control
 I don't wanna use an umbrella today ,control
 I'm just gonna go ahead and walk to school ,control
 okay ,control
said mommy ,control
Billy then on his way to school realizes that it's pouring down rain ,control
later he comes back ,control
and he's soaking wet ,control
and mommy is frustrated because his clothes are wet and his hair is wet and his book bag is wet ,control
 see ,control
she said ,control
 I told you it was going to rain ,control
Billy then takes the umbrella and walks to school so_that he is dry for the next day ,control
okay ,control
once upon a time there was a little girl named Cinderella  who was brought to live in the palace where two stepsisters were and an evil stepmother ,control
she was brought there because she um was going to be their helper and clean their house and make them dinner ,control
and she would live there for the rest of her life ,control
the stepsisters were very mean to Cinderella ,control
they actually uh picked at her made fun of her ,control
and as she grew up a she always wondered as she looked out the window what it would be like to live in the palace ,control
soon as she got older she  um she saw that there was an invitation to the grand ball to meet the prince ,control
how exciting this would be to finally go and meet the prince and possibly one day be able to live in the palace ,control
s the stepsisters were all getting ready to go as_well ,control
and the evil stepmother was  make was making sure that they were going to be greeted by the prince and have um an invitation of their very own to meet him in person ,control
 oh ,control
Cinderella thought ,control
 I wonder how I would get to the ball ,control
so  she opened up a chest and there she saw a beautiful pink gown that all the little mice that lived with her in the house decided that they were gonna help sew uh the dress back together and make it a beautiful dress for her to wear to the palace ,control
soon the stepsisters found out that Cinderella was secretly trying to go meet the prince as_well ,control
and they came up to her when she was getting dressed for the ball and undid the entire pink dress ,control
 oh_no ,control
Cinderella thought ,control
 now what shall I do ,control
 how will I ever get to meet the prince and get away from my evil stepsisters ,control
then out_of nowhere a w beautiful good witch showed up ,control
