text,diagnosis,lexical_density,tree_depth
a family is preparing for a birthday party ,control,50.0,3
the guests come over and walk through the door only to find that the dog had climbed up onto the table and taken a big bite out_of the birthday cake ,control,40.0,6
the mother is very upset ,control,40.0,2
and she takes a broom and tries to hit the dog ,control,27.27272727272727,4
the little boy whose birthday it is is crying because his cake is ruined ,control,57.14285714285714,4
 a woman has fallen into the water ,control,50.0,3
and there's a_lot_of rapids ,control,20.0,2
a man wearing a life vest is trying to help the woman by putting a branch into the water for her to grab ,control,43.47826086956522,6
he has tied the branch to himself with the belt so_that it doesn't come loose ,control,62.5,3
the woman is thankful that he is there to help her ,control,54.54545454545454,4
a little boy is outside playing soccer ,control,28.57142857142857,3
he kicks the ball through his parents' window ,control,44.44444444444444,4
the father is inside the house ,control,66.66666666666666,3
and the ball comes through the window and knocks down the lamp ,control,41.66666666666667,3
the man is very very mad and yells at the boy through the cracked window ,control,40.0,4
a boy is going off to school and the mother would like him to take an umbrella ,control,47.05882352941176,4
the boy tells the mother that he does not need an umbrella because it is not raining that hard ,control,52.63157894736842,4
the boy starts on his way to school ,control,50.0,4
and the rain gets harder ,control,20.0,2
and the boy gets all wet ,control,33.33333333333333,2
he runs home and tells the mother how sorry he is that he should have taken the umbrella ,control,55.55555555555556,5
she gives him the umbrella ,control,60.0,2
and he heads off to school again ,control,42.85714285714285,2
Cinderella's father marries a wicked stepmother ,control,14.285714285714285,3
and then he passes away leaving Cinderella alone with the stepmother and stepsisters ,control,23.07692307692308,4
they are not nice to Cinderella ,control,50.0,3
and they make her work very hard in the house serving them food and doing their chores ,control,35.294117647058826,5
the king decides to throw a big ball in honor of the son his  the prince who needs to find a wife ,control,39.130434782608695,10
the s wicked stepsisters are happy to be going to the ball but they do not want Cinderella to attend ,control,35.0,5
so  they make sure that her dress is ruined and that she cannot go to the ball ,control,52.63157894736842,6
Cinderella is lucky because the good fairy stepmother ,control,37.5,3
she tells Cinderella that she must be home by midnight or the dress will be gone  and the coach will be back turned into a pumpkin  and she will not have the pretty dress ,control,47.22222222222222,6
Cinderella goes to the ball and has a wonderful time with the prince ,control,38.46153846153847,5
at the strike ,control,66.66666666666666,2
and as she is running she loses one of her glass slippers ,control,50.0,4
she gets home and only has the one slipper ,control,22.22222222222222,3
the prince goes all over town looking for the owner of the slipper ,control,46.15384615384615,6
he wants that girl to be his wife ,control,50.0,3
he finally gets to Cinderella's house ,control,28.57142857142857,4
and she tries on the slipper ,control,50.0,3
it matches the one that's missing ,control,57.14285714285714,3
and they live happily ever after ,control,33.33333333333333,2
the end ,control,50.0,1
I was hospitalized when I was thirty years old uh for a heart issue ,control,50.0,4
I had open heart surgery ,control,20.0,2
um I remember uh waking up with a breathing tube down my throat ,control,46.15384615384615,4
and I wasn't able to see because I wear contacts ,control,36.36363636363637,3
and I didn't have my contacts in and everything was very blurry ,control,46.15384615384615,3
and people were moving around a_lot ,control,33.33333333333333,2
and I remember being thirsty but nobody would give me anything to drink ,control,46.15384615384615,2
um I was in the i_c_u for several hours waiting for them to take the breathing tube out_of my throat ,control,45.0,5
once they did I was moved to regular room ,control,55.55555555555556,3
and I was in pain for a very long time ,control,50.0,4
yes  I have ,control,25.0,2
say that again ,control,33.33333333333333,1
I'm sorry ,control,66.66666666666666,1
um my grandfather had a stroke and um now he can't talk ,control,30.76923076923077,2
I don't live here in town so I don't see him very often ,control,46.66666666666666,3
um when I come to visit it's very hard for me to communicate with him because I can't understand what he's saying ,control,56.00000000000001,4
he really tries hard to make sounds and point to things and make hand motions but it's  uh it's difficult to understand ,control,24.0,5
so  I watch him very closely and I try to hand motion back uh trying to match what he's doing to maybe think about what he may be trying to say ,control,36.36363636363637,8
I watch his lip movements but um sometimes that's not so successful ,control,30.76923076923077,3
oh ,control,0.0,0
um the last time I was really scared uh it was the middle of the night ,control,50.0,4
and uh I listened to the baby on the uh monitor ,control,45.45454545454545,3
and all_of_a_sudden I heard that she was having trouble breathing ,control,40.0,2
so  I jumped up out_of bed and ran in there and picked her up ,control,40.0,3
and she was crying ,control,50.0,1
and I held her for a few minutes and tried to get her calmed down ,control,40.0,4
and then I gave her a bottle ,control,42.85714285714285,2
and uh we called the doctor immediately ,control,28.57142857142857,2
you take two slices of white bread and put them on a plate ,control,38.46153846153847,4
you take the peanut butter with a knife ,control,50.0,3
spread the peanut butter on both sides of the white bread ,control,45.45454545454545,5
after that you take the jelly and spread the jelly on both sides on top of the peanut butter ,control,52.63157894736842,6
then you take the bread and close the sandwich and cut a slice down the middle ,control,37.5,5
